activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZGZ9WQMJLEPH17,39100,NY,36027,36027200001,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,905000.0,80.0,2.875,-0.384,2,7514.0,NA,1250.0,,,360,NA,NA,2,2,2,2,1135000,1,1,3,5,1,NA,180,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3067,18.81,115700,110,1124,1640,61
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,31,1,2,2,2,245000.0,69.71,2.5,0.22,2,2773.95,NA,1400.0,,,180,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,176,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,7957,6.87,87700,182,2637,2669,26
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,135000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,102,50%-60%,3,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,5032,56.88,91200,64,708,1299,64
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117020402,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,365000.0,98.89,3.5,0.431,2,11968.95,NA,1150.0,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,103,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3963,15.54,91200,98,1034,1540,59
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035970100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,165000.0,94.59,2.75,0.427,2,3430.95,NA,1400.0,,,180,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,70,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,2472,7.44,76700,97,831,1916,58
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055011402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,195000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,120,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,7,,,,3550,10.31,91200,101,1568,1627,60
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101961700,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,2,0,2,3,1,1,2,2,2,165000.0,100.0,3.5,0.33,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,2,1,1,1,1,NA,47,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3160,5.54,76700,99,1159,1370,48
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,31,1,2,2,2,95000.0,20.43,3.25,0.204,2,3690.7,NA,1993.75,593.75,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,221,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,Yes,No,1,1,2,,,,,10,,,,3995,6.18,87700,103,1390,1738,42
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069050402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,1,1,2,2,2,105000.0,89.61,5.125,0.044,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,68,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,3343,8.41,91200,78,1073,1301,68
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,6,2,1,1,1,2,2,2,145000.0,37.14,3.75,0.367,2,3551.95,NA,1400.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,69,30%-<36%,2,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,5504,25.87,91200,121,1903,2324,54
2022,549300ZGZ9WQMJLEPH17,99999,NY,36099,36099951000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,315000.0,97.0,4.875,1.086,2,4624.94,NA,2175.99,,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,96,38,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,2163,8.51,76700,108,700,1190,68
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063023401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,135000.0,97.0,3.875,0.629,2,3298.95,NA,1400.0,,679.0,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,39,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6903,16.38,87700,109,2246,2735,46
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,185000.0,96.5,4.0,1.496,2,6903.25,NA,1250.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,2,NA,48,50%-60%,1,10,2,,,,,5,,,,,2,4,3,5,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,1487,13.05,87700,66,506,729,79
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067012000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,165000.0,96.5,5.625,1.034,2,6542.83,NA,1450.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,43,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5476,8.53,91100,81,1995,2490,51
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069051001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,355000.0,95.0,3.5,0.281,2,5309.2,NA,2725.25,,79.5,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,200,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,1844,11.71,91200,71,353,767,0
2022,549300ZGZ9WQMJLEPH17,40380,NY,36073,36073040802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,2,1,1,2,2,2,135000.0,99.5,3.875,1.819,2,5437.76,NA,1200.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,37,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,4796,13.34,91200,77,1474,1916,66
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035970800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,4,0,2,2,1,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,1,12,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,2947,15.17,76700,48,433,1329,0
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035970100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,32,1,2,2,2,155000.0,80.0,3.75,0.592,2,3545.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,45,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,2472,7.44,76700,97,831,1916,58
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007012300,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,4,1,1,2,2,2,205000.0,99.55,3.25,0.587,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,90,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,4,,,,,10,,,,4868,9.08,76400,107,1572,2388,46
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,32,1,2,2,2,45000.0,37.82,3.75,0.949,2,2896.95,NA,1400.0,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,38,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,2492,8.19,76400,117,718,977,66
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029004902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,1,1,2,2,2,355000.0,96.5,4.0,1.461,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,355000,1,1,3,5,2,NA,58,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4643,30.89,87700,102,703,1880,0
2022,549300ZGZ9WQMJLEPH17,99999,NY,36023,36023971200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,115000.0,80.0,4.06,-0.155,3,4699.0,NA,2800.0,1400.0,,360,NA,NA,2,2,2,2,145000,1,2,3,5,1,NA,239,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,4096,8.59,76700,111,1347,1793,43
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091062002,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,225000.0,97.78,6.125,0.335,2,9698.05,NA,1350.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,110,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,2,,,,,10,,,,2568,6.54,106000,90,1031,1268,31
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,45000.0,18.37,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,126,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,45-54,No,No,1,1,6,,,,,7,,,,2749,25.43,87700,108,908,1170,63
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007000400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,55000.0,95.0,5.75,1.794,2,4159.33,NA,1321.17,71.17,,360,NA,NA,2,2,2,2,55000,1,1,3,5,1,NA,23,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,2244,32.58,76400,52,269,952,0
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,195000.0,70.0,4.125,0.6,2,3387.95,NA,1400.0,,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,72,37,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,2,,,,,10,,,,4039,7.97,76700,102,1354,1962,54
2022,549300ZGZ9WQMJLEPH17,46540,NY,36065,36065025500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,2,2,125000.0,95.0,3.625,0.627,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,70,<20%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4332,7.87,82400,128,1449,1867,57
2022,549300ZGZ9WQMJLEPH17,21300,NY,36015,36015010400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,115000.0,75.0,3.375,0.09,2,4398.29,NA,2449.34,1049.34,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,82,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,3552,10.02,77900,103,1248,1485,55
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067010800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,1,71,2,3,1,1,2,2,2,165000.0,100.0,3.875,0.491,2,9228.95,NA,1150.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,50,46,3,9,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,4703,15.42,91100,88,1299,1452,61
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029006302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,625000.0,95.0,3.875,0.044,2,4792.95,NA,1400.0,,,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,350,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,2693,14.63,87700,100,536,1058,0
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,215000.0,95.0,5.625,0.782,2,3881.08,NA,1673.13,273.13,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,105,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,7473,23.04,91200,97,2136,3157,43
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,105000.0,97.0,3.0,0.194,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,42,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,5,,,,,10,,,,5951,12.6,76400,162,1968,2469,41
2022,549300ZGZ9WQMJLEPH17,10580,NY,36093,36093032404,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,3,1,1,2,2,2,325000.0,100.0,3.25,-0.227,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,85,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,6675,11.34,106000,98,1599,2393,50
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055012600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,175000.0,78.04,5.375,0.167,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,117,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5126,15.51,91200,204,1355,1472,64
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029016700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,85.0,6.0,0.956,2,8090.89,NA,3590.56,1962.18,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,35,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,2641,31.31,87700,0,650,1283,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022716,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,185000.0,96.5,4.0,1.488,2,6658.14,NA,1250.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,51,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,3609,11.97,87700,127,1083,1032,18
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,125000.0,97.0,3.625,0.513,2,3270.95,NA,1400.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,35,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,1817,15.02,87700,101,722,843,67
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029013202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,32,1,2,2,2,465000.0,80.0,4.375,1.146,2,3541.95,NA,1400.0,,,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,150,43,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,5440,7.67,87700,137,1602,2039,49
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,405000.0,96.5,5.125,1.019,2,11227.83,NA,1250.0,,,360,NA,NA,2,2,2,2,415000,1,1,3,5,2,NA,103,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4731,10.91,87700,172,1573,1799,22
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007012701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,155000.0,96.5,5.625,1.525,2,6630.19,NA,1820.53,570.53,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,45,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5008,10.98,76400,99,1828,2389,53
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,32,1,2,2,2,185000.0,73.92,3.75,0.33,2,3189.95,NA,1400.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,150,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,2531,8.97,87700,127,811,1127,66
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035971502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,365000.0,80.0,4.375,1.166,3,5009.95,NA,2314.0,914.0,,360,NA,NA,2,2,2,2,455000,1,2,3,5,1,NA,372,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,2239,8.35,76700,104,755,1558,48
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055002100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,105000.0,80.0,4.0,0.563,3,3185.95,NA,1400.0,,,360,NA,NA,2,2,2,2,125000,1,2,3,5,1,NA,72,46,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3693,75.58,91200,43,725,1267,0
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091061404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,315000.0,95.0,3.5,0.236,2,4344.75,NA,1400.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,115,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3081,10.45,106000,145,995,1199,30
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014209,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,265000.0,80.0,4.25,0.502,2,3716.95,NA,1400.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,140,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3921,5.71,87700,113,1554,1891,44
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029013701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,645000.0,101.13,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,346,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,4,,,,6368,7.98,87700,122,1952,2538,52
2022,549300ZGZ9WQMJLEPH17,45060,NY,36053,36053030401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,155000.0,97.0,5.5,0.084,2,3470.95,NA,1400.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,38,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4931,8.94,91100,115,1268,1678,45
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,6,2,1,1,1,2,2,2,355000.0,95.0,4.75,0.982,2,4926.23,NA,2278.28,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,136,36,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5713,39.75,91200,102,1106,1676,39
2022,549300ZGZ9WQMJLEPH17,99999,NY,36035,36035970300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,95000.0,85.0,4.75,NA,3,3961.51,NA,1766.56,,,360,NA,NA,2,2,2,2,115000,1,3,3,5,1,NA,108,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3657,10.23,76700,90,1185,1896,42
